sample_id,filepath,dataset,speaker_id,emotion,original_emotion,gender,source_filename,readable,sample_rate,duration,channels,peak,rms_raw,split
s009999,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_mill_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_mill_disgust.wav,True,24414,2.3996477430982224,1,0.379119873046875,0.038930561393499374,train
s010000,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_mob_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_mob_disgust.wav,True,24414,2.544523633980503,1,0.20745849609375,0.027742085978388786,train
s010001,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_mode_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_mode_disgust.wav,True,24414,2.4787417055787664,1,0.29327392578125,0.038265764713287354,train
s010002,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_mood_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_mood_disgust.wav,True,24414,2.5339968870320306,1,0.17694091796875,0.02230062521994114,train
s010003,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_moon_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_moon_disgust.wav,True,24414,2.510526746948472,1,0.228668212890625,0.03251902386546135,train
s010004,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_mop_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_mop_disgust.wav,True,24414,2.673629884492504,1,0.23046875,0.02983132377266884,train
s010005,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_mouse_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_mouse_disgust.wav,True,24414,2.634472024248382,1,0.213775634765625,0.026209808886051178,train
s010006,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_nag_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_nag_disgust.wav,True,24414,2.6938641762922915,1,0.208953857421875,0.028486141934990883,train
s010007,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_name_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_name_disgust.wav,True,24414,2.4648562300319488,1,0.14898681640625,0.02066929265856743,train
s010008,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_near_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_near_disgust.wav,True,24414,2.556074383550422,1,0.16741943359375,0.026508599519729614,train
s010009,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_neat_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_neat_disgust.wav,True,24414,2.5266650282624723,1,0.22528076171875,0.02369988150894642,train
s010010,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_nice_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_nice_disgust.wav,True,24414,2.6095273203899403,1,0.2049560546875,0.024700313806533813,train
s010011,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_note_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_note_disgust.wav,True,24414,2.493774064061604,1,0.152191162109375,0.02135532721877098,train
s010012,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_numb_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_numb_disgust.wav,True,24414,2.358933398869501,1,0.152618408203125,0.021159984171390533,train
s010013,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_pad_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_pad_disgust.wav,True,24414,2.639755877775047,1,0.18560791015625,0.02652651257812977,train
s010014,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_page_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_page_disgust.wav,True,24414,2.6962398623740476,1,0.24920654296875,0.030701708048582077,train
s010015,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_pain_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_pain_disgust.wav,True,24414,2.5972392889325797,1,0.217254638671875,0.022902479395270348,train
s010016,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_pass_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_pass_disgust.wav,True,24414,2.7818464815269928,1,0.194091796875,0.027997175231575966,train
s010017,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_pearl_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_pearl_disgust.wav,True,24414,2.4827967559596953,1,0.212982177734375,0.026281367987394333,train
s010018,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_peg_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_peg_disgust.wav,True,24414,2.840869992627181,1,0.191192626953125,0.024581290781497955,train
s010019,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_perch_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_perch_disgust.wav,True,24414,2.550135168346031,1,0.21783447265625,0.02811433933675289,train
s010020,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_phone_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_phone_disgust.wav,True,24414,2.4392561644957813,1,0.17279052734375,0.023106597363948822,train
s010021,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_pick_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_pick_disgust.wav,True,24414,2.4615794216433193,1,0.21759033203125,0.02733207866549492,train
s010022,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_pike_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_pike_disgust.wav,True,24414,2.595600884738265,1,0.294921875,0.029389768838882446,train
s010023,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_pole_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_pole_disgust.wav,True,24414,2.4148029818956336,1,0.140716552734375,0.02190081588923931,train
s010024,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_pool_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_pool_disgust.wav,True,24414,2.417506348816253,1,0.1925048828125,0.03536400943994522,train
s010025,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_puff_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_puff_disgust.wav,True,24414,2.4472433849430653,1,0.261383056640625,0.03414713218808174,train
s010026,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_rag_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_rag_disgust.wav,True,24414,2.3217416236585566,1,0.196258544921875,0.029137136414647102,train
s010027,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_raid_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_raid_disgust.wav,True,24414,2.5661915294503155,1,0.2034912109375,0.03223505616188049,train
s010028,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_rain_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_rain_disgust.wav,True,24414,2.5633243221102644,1,0.1802978515625,0.02505812980234623,train
s010029,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_raise_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_raise_disgust.wav,True,24414,2.646063733923159,1,0.189056396484375,0.02809089422225952,train
s010030,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_rat_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_rat_disgust.wav,True,24414,2.616695338740067,1,0.2171630859375,0.024132337421178818,train
s010031,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_reach_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_reach_disgust.wav,True,24414,2.502416646186614,1,0.1796875,0.02584642730653286,train
s010032,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_read_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_read_disgust.wav,True,24414,2.364217252396166,1,0.23834228515625,0.026648318395018578,train
s010033,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_red_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_red_disgust.wav,True,24414,2.395756533136725,1,0.221832275390625,0.02970237284898758,train
s010034,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_ring_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_ring_disgust.wav,True,24414,2.378921930040141,1,0.164794921875,0.020984243601560593,train
s010035,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_ripe_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_ripe_disgust.wav,True,24414,2.5508724502334728,1,0.1910400390625,0.027174504473805428,train
s010036,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_road_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_road_disgust.wav,True,24414,2.3921110838043744,1,0.1402587890625,0.021855080500245094,train
s010037,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_room_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_room_disgust.wav,True,24414,2.431146063733923,1,0.187652587890625,0.0248440932482481,train
s010038,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_rose_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_rose_disgust.wav,True,24414,2.6707217170475954,1,0.181976318359375,0.022885367274284363,train
s010039,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_rot_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_rot_disgust.wav,True,24414,2.4826738756451214,1,0.254150390625,0.026115182787179947,train
s010040,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_rough_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_rough_disgust.wav,True,24414,2.718358318997297,1,0.19488525390625,0.02334652841091156,train
s010041,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_rush_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_rush_disgust.wav,True,24414,2.749160317850414,1,0.19024658203125,0.023934192955493927,train
s010042,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_said_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_said_disgust.wav,True,24414,2.4955763086753504,1,0.16033935546875,0.02143207937479019,train
s010043,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_sail_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_sail_disgust.wav,True,24414,2.5312115999016958,1,0.1185302734375,0.01878298819065094,train
s010044,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_search_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_search_disgust.wav,True,24414,2.7803309576472515,1,0.1439208984375,0.01902964524924755,train
s010045,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_seize_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_seize_disgust.wav,True,24414,2.8556565904808715,1,0.170501708984375,0.01991778053343296,train
s010046,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_sell_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_sell_disgust.wav,True,24414,2.4037437535840094,1,0.231781005859375,0.026701245456933975,train
s010047,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_shack_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_shack_disgust.wav,True,24414,2.5923650364544932,1,0.206695556640625,0.02707335539162159,train
s010048,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_shall_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_shall_disgust.wav,True,24414,2.585033177684935,1,0.199554443359375,0.02644536830484867,train
s010049,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_shawl_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_shawl_disgust.wav,True,24414,2.45445236339805,1,0.22210693359375,0.028612574562430382,train
s010050,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_sheep_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_sheep_disgust.wav,True,24414,2.205373965757352,1,0.142913818359375,0.02343573607504368,train
s010051,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_shirt_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_shirt_disgust.wav,True,24414,2.654214794789875,1,0.24810791015625,0.024919643998146057,train
s010052,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_should_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_should_disgust.wav,True,24414,2.7051282051282053,1,0.2230224609375,0.025084884837269783,train
s010053,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_shout_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_shout_disgust.wav,True,24414,2.4662079134922585,1,0.174591064453125,0.02789539098739624,train
s010054,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_size_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_size_disgust.wav,True,24414,2.668182190546408,1,0.187896728515625,0.02572985738515854,train
s010055,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_soap_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_soap_disgust.wav,True,24414,2.585033177684935,1,0.225677490234375,0.025428514927625656,train
s010056,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_soup_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_soup_disgust.wav,True,24414,2.354304907020562,1,0.157623291015625,0.02353786490857601,train
s010057,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_sour_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_sour_disgust.wav,True,24414,2.7039813221921847,1,0.16009521484375,0.024560468271374702,train
s010058,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_south_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_south_disgust.wav,True,24414,2.611698205947407,1,0.1846923828125,0.023219143971800804,train
s010059,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_sub_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_sub_disgust.wav,True,24414,2.5076185795035637,1,0.209747314453125,0.026541484519839287,train
s010060,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_such_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_such_disgust.wav,True,24414,2.660973212091423,1,0.161224365234375,0.026126811280846596,train
s010061,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_sure_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_sure_disgust.wav,True,24414,2.3717539116900137,1,0.24102783203125,0.02729458548128605,train
s010062,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_take_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_take_disgust.wav,True,24414,2.4678053575817156,1,0.171295166015625,0.027153396978974342,train
s010063,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_talk_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_talk_disgust.wav,True,24414,2.5162611616285737,1,0.166290283203125,0.02591954916715622,train
s010064,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_tape_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_tape_disgust.wav,True,24414,2.599369214385189,1,0.2808837890625,0.02620568312704563,train
s010065,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_team_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_team_disgust.wav,True,24414,2.5288768739247973,1,0.144775390625,0.023352432996034622,train
s010066,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_tell_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_tell_disgust.wav,True,24414,2.3556565904808715,1,0.174346923828125,0.02600606344640255,train
s010067,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_thin_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_thin_disgust.wav,True,24414,2.5212582944212336,1,0.165771484375,0.02517615258693695,train
s010068,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_third_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_third_disgust.wav,True,24414,2.4815269927091013,1,0.203460693359375,0.025286000221967697,train
s010069,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_thought_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_thought_disgust.wav,True,24414,2.5384205783566807,1,0.14056396484375,0.01934298872947693,train
s010070,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_thumb_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_thumb_disgust.wav,True,24414,2.3865405095437042,1,0.1890869140625,0.022333703935146332,train
s010071,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_time_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_time_disgust.wav,True,24414,2.558900630785615,1,0.172119140625,0.023383233696222305,train
s010072,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_tip_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_tip_disgust.wav,True,24414,2.353977226181699,1,0.246368408203125,0.03048260696232319,train
s010073,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_tire_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_tire_disgust.wav,True,24414,2.508069140657,1,0.158721923828125,0.024045947939157486,train
s010074,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_ton_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_ton_disgust.wav,True,24414,2.2629638731875152,1,0.1456298828125,0.02020678110420704,train
s010075,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_tool_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_tool_disgust.wav,True,24414,2.5005734414680103,1,0.165313720703125,0.02528763934969902,train
s010076,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_tough_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_tough_disgust.wav,True,24414,2.5229376587204064,1,0.265960693359375,0.028251640498638153,train
s010077,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_turn_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_turn_disgust.wav,True,24414,2.5866715818792496,1,0.167327880859375,0.026721812784671783,train
s010078,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_vine_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_vine_disgust.wav,True,24414,2.4764479397067256,1,0.186614990234375,0.028688330203294754,train
s010079,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_voice_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_voice_disgust.wav,True,24414,2.711026460227738,1,0.173309326171875,0.02460383251309395,train
s010080,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_void_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_void_disgust.wav,True,24414,2.5608257557139344,1,0.167755126953125,0.02733326330780983,train
s010081,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_vote_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_vote_disgust.wav,True,24414,2.417588269025969,1,0.15899658203125,0.02537304162979126,train
s010082,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_wag_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_wag_disgust.wav,True,24414,2.554558859670681,1,0.218048095703125,0.026840360835194588,train
s010083,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_walk_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_walk_disgust.wav,True,24414,2.590276071106742,1,0.16754150390625,0.02516147680580616,train
s010084,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_wash_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_wash_disgust.wav,True,24414,2.7014827557958547,1,0.18560791015625,0.027428440749645233,train
s010085,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_week_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_week_disgust.wav,True,24414,2.4990169574834113,1,0.24407958984375,0.02724768966436386,train
s010086,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_wheat_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_wheat_disgust.wav,True,24414,2.496231670353076,1,0.1162109375,0.020437894389033318,train
s010087,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_when_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_when_disgust.wav,True,24414,2.5539444580978126,1,0.127777099609375,0.02067219838500023,train
s010088,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_which_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_which_disgust.wav,True,24414,2.5939624805439503,1,0.205078125,0.024988574907183647,train
s010089,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_whip_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_whip_disgust.wav,True,24414,2.341730154829196,1,0.210418701171875,0.02464599907398224,train
s010090,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_white_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_white_disgust.wav,True,24414,2.6931678545097077,1,0.209808349609375,0.02777295932173729,train
s010091,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_wife_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_wife_disgust.wav,True,24414,2.675514049315966,1,0.184173583984375,0.0232757106423378,train
s010092,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_wire_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_wire_disgust.wav,True,24414,2.538215777832391,1,0.131011962890625,0.020506199449300766,train
s010093,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_witch_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_witch_disgust.wav,True,24414,2.7523142459244694,1,0.154510498046875,0.021018773317337036,train
s010094,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_yearn_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_yearn_disgust.wav,True,24414,2.5919963955107725,1,0.206085205078125,0.029167143628001213,train
s010095,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_yes_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_yes_disgust.wav,True,24414,2.448676988613091,1,0.239288330078125,0.026243949308991432,train
s010096,/kaggle/input/datasets/quanghuy225/tripe-dataset/TESS/TESS Toronto emotional speech set data/YAF_disgust/YAF_young_disgust.wav,TESS,tess_yaf,disgust,disgust,female,yaf_young_disgust.wav,True,24414,2.6091586794462196,1,0.2078857421875,0.02772081457078457,train
